"pers.id"	"rate.id"	"eval.id"	"eval.1"	"eval.2"	"eval.3"	"eval.4"	"eval.5"	"eval.6"	"eval.7"	"eval.8"	"eval.9"	"eval.10"	"eval.11"	"eval.12"	"eval.13"	"eval.14"	"eval.15"	"eval.16"	"eval.17"	"eval.18"	"eval.19"	"eval.20"	"eval.21"	"eval.22"	"eval.23"
186	186	3	3	4	3	3	4	3	3	4	3	4	4	3	3	3	4	4	4	3	4	3	4	5	4
186	186	4	3	4	3	3	3	2	4	3	4	4	4	5	4	2	3	4	3	4	3	4	4	4	2
186	186	5	3	4	3	3	4	3	4	4	3	3	5	4	4	3	3	3	3	3	4	3	3	3	3
186	386	1	5	5	4	5	4	4	5	4	5	4	4	5	4	4	4	4	4	4	4	4	5	4	4
186	386	2	5	5	4	5	3	4	5	3	4	4	5	5	4	4	3	4	3	4	4	5	3	4	4
186	386	3	5	4	3	4	5	3	4	4	4	4	4	5	5	4	4	5	1	3	4	5	4	5	4
186	386	4	5	5	4	5	4	4	5	2	3	4	4	5	4	4	4	4	4	4	5	4	4	5	5
186	386	5	5	5	4	4	4	4	5	4	4	4	3	4	4	4	4	5	4	5	4	4	5	3	4
187	187	1	5	3	3	4	4	3	3	3	2	3	3	5	4	4	3	4	3	3	3	4	4	4	3
187	187	2	4	4	3	2	4	1	3	4	3	3	3	3	3	4	3	3	3	3	5	3	3	3	1
187	187	3	4	3	3	3	4	2	3	3	4	3	3	3	4	4	3	4	3	3	4	3	2	5	3
187	187	4	4	4	3	4	3	3	2	3	3	4	4	4	4	5	3	3	3	4	4	4	4	3	3
187	187	5	2	4	3	3	3	3	5	3	4	2	4	4	4	2	3	4	3	2	3	4	2	4	4
187	387	1	3	4	2	4	3	3	4	5	4	3	4	4	4	4	4	4	4	2	4	3	4	4	4
187	387	2	3	4	4	4	4	3	3	4	3	2	4	4	4	3	3	4	5	2	4	3	3	5	4
187	387	3	3	5	4	4	5	4	5	4	3	5	4	3	3	4	3	4	2	4	4	3	5	4	3
187	387	4	3	5	4	3	3	3	3	4	4	3	4	4	4	5	3	3	3	4	4	5	4	5	3
187	387	5	3	4	2	4	3	3	4	3	3	3	4	5	3	4	4	4	3	3	4	4	4	5	5
188	188	1	4	4	4	4	3	4	5	5	4	4	5	5	4	4	4	5	4	5	4	5	5	5	3
188	188	2	5	5	5	3	4	3	5	4	3	3	5	5	4	4	4	5	4	4	5	4	4	5	4
188	188	3	4	5	4	3	4	4	5	4	4	4	5	4	4	4	3	5	3	4	5	4	4	5	4
188	188	4	4	4	4	4	3	4	5	5	4	4	5	3	4	4	3	3	4	4	4	5	5	4	4
188	188	5	3	4	4	4	5	3	4	3	3	4	3	4	4	5	4	5	3	3	5	4	4	4	4
188	388	1	4	5	4	4	5	4	5	4	4	3	4	5	5	5	3	4	4	4	4	4	5	5	5
188	388	2	3	4	4	3	5	4	5	4	3	5	4	5	5	4	4	4	5	4	4	5	5	5	4
188	388	3	4	3	4	3	5	4	4	5	5	4	4	4	4	5	4	5	3	5	5	4	5	5	4
188	388	4	4	4	4	3	4	3	5	4	4	3	4	4	5	4	4	5	3	4	4	4	4	4	4
188	388	5	3	5	3	4	5	3	4	4	4	4	4	5	4	4	4	4	4	3	4	5	4	4	4
189	189	1	3	4	2	3	4	3	3	3	3	3	2	4	3	3	3	4	3	3	4	3	3	4	4
189	189	2	4	3	4	1	3	2	3	3	3	3	3	4	3	3	3	4	4	3	2	3	3	4	4
189	189	3	3	3	3	4	4	3	4	3	4	2	3	4	3	4	3	4	3	2	4	4	4	3	4
189	189	4	3	4	3	4	3	3	4	3	4	3	4	4	3	2	3	3	3	2	4	3	3	3	3
189	189	5	4	4	4	4	3	1	3	3	3	3	4	4	4	4	3	3	1	3	3	3	3	3	3
189	389	1	4	3	3	3	3	2	3	3	4	3	4	4	3	3	3	4	3	4	4	4	4	4	4
189	389	2	3	4	2	4	3	3	3	3	3	3	3	4	2	3	3	4	3	2	4	3	3	3	3
189	389	3	4	4	4	3	3	3	4	3	2	3	3	4	3	4	3	3	4	3	5	3	3	5	4
189	389	4	3	3	5	4	3	1	4	3	2	3	3	3	3	4	2	4	4	3	5	3	3	4	2
189	389	5	3	4	4	3	4	2	3	3	3	4	4	5	3	3	3	3	3	4	4	1	4	3	2
190	190	1	5	5	5	4	4	3	4	4	4	4	4	4	4	3	4	3	5	4	5	4	5	4	4
190	190	2	5	4	4	4	3	4	3	3	4	3	4	4	4	5	3	5	4	4	4	4	5	4	4
190	190	3	4	5	4	3	3	3	4	4	4	3	3	5	5	4	3	4	3	4	4	4	5	4	4
190	190	4	4	4	5	3	3	3	5	4	5	3	4	5	5	4	3	4	5	4	4	5	4	4	3
190	190	5	4	4	5	4	4	4	4	4	4	3	3	4	4	4	3	5	3	5	5	4	3	5	4
190	390	1	3	3	3	3	2	3	3	2	3	4	4	3	3	3	3	4	3	2	3	4	4	4	4
190	390	2	3	3	3	3	3	2	3	2	4	2	3	3	3	3	3	4	3	3	5	4	3	4	3
190	390	3	4	4	4	4	3	3	4	3	3	3	3	3	3	4	3	3	3	3	4	2	4	3	3
190	390	4	3	4	4	3	3	3	3	2	3	3	4	3	3	3	2	3	3	2	3	4	3	4	4
190	390	5	4	4	3	2	3	3	4	3	4	4	3	4	3	3	3	4	3	2	3	3	2	4	3
191	191	1	5	5	5	4	5	4	5	5	5	5	5	4	4	5	5	5	4	4	5	5	5	5	5
191	191	2	5	5	5	5	5	4	5	5	4	5	5	5	5	5	4	5	5	4	5	5	5	5	5
191	191	3	4	5	5	5	5	4	4	5	5	5	5	5	4	4	5	5	5	5	5	4	5	5	4
191	191	4	5	5	5	4	4	5	4	5	5	5	5	5	4	5	4	5	5	5	5	4	5	5	4
191	191	5	5	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	4	4	5	4	5	5	5
191	391	1	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5
191	391	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
191	391	3	5	5	4	5	4	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5
191	391	4	5	5	5	5	5	3	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	4
191	391	5	5	5	5	5	5	4	5	5	4	5	5	5	4	5	5	5	5	5	5	5	5	5	5
192	192	1	4	2	3	3	4	4	4	4	2	3	3	3	2	3	3	2	2	3	3	4	3	5	3
192	192	2	3	3	4	3	3	3	3	4	2	4	3	4	3	3	4	3	2	4	3	4	3	3	1
192	192	3	4	4	3	3	3	3	4	4	3	3	4	5	4	3	2	3	3	1	4	3	3	3	3
192	192	4	3	4	3	4	3	2	2	1	3	2	3	3	3	3	3	3	1	3	3	3	4	4	3
192	192	5	3	3	3	3	4	1	5	3	4	4	4	3	3	4	4	4	2	3	3	2	2	4	2
192	392	1	4	4	4	4	3	3	3	4	5	2	4	5	4	3	4	3	4	4	4	3	4	3	4
192	392	2	4	3	3	3	3	3	2	4	3	4	4	4	3	3	3	4	1	5	3	1	4	5	5
192	392	3	4	4	4	4	3	3	3	4	3	3	4	4	4	4	3	4	2	3	4	2	4	4	3
192	392	4	4	3	3	3	3	3	3	2	4	3	4	4	4	1	2	4	3	3	4	4	3	4	3
192	392	5	3	3	3	2	4	3	3	4	3	3	2	4	3	3	3	4	1	4	4	4	3	4	4
193	193	1	4	4	4	5	4	3	5	5	4	4	4	4	4	5	3	4	4	4	4	3	4	5	4
193	193	2	4	4	4	5	5	3	5	4	4	3	4	5	3	4	4	4	3	4	4	4	4	4	4
193	193	3	5	5	4	4	4	3	3	3	4	3	4	5	4	4	3	4	3	4	5	5	4	5	3
193	193	4	3	5	5	4	4	3	3	4	4	4	5	4	4	4	4	3	4	5	4	3	4	5	4
193	193	5	3	5	4	4	3	3	3	4	4	4	4	5	4	4	3	4	4	3	4	4	4	4	3
193	393	1	5	4	4	4	4	3	4	4	3	5	4	5	4	5	4	4	3	5	5	4	5	5	3
193	393	2	4	4	3	4	4	3	5	4	2	2	5	4	5	4	4	4	5	4	5	4	4	5	3
193	393	3	5	5	4	4	5	3	4	3	4	3	3	5	5	5	4	4	4	5	4	4	4	5	4
193	393	4	4	5	5	4	4	5	5	4	3	3	5	5	3	5	4	4	3	4	5	5	5	4	4
193	393	5	5	4	4	5	5	3	4	3	3	3	4	5	5	4	5	4	3	4	5	5	5	5	4
194	194	1	4	5	4	4	4	4	4	5	5	4	5	4	4	4	3	4	5	5	5	4	3	5	4
194	194	2	4	5	3	4	5	3	3	4	4	4	5	5	5	3	5	5	4	3	5	5	5	5	5
194	194	3	4	4	5	3	5	4	5	4	4	4	4	4	5	4	3	5	4	4	5	4	5	5	5
194	194	4	4	5	4	4	4	3	5	4	3	4	4	5	4	4	3	5	3	5	4	4	4	5	4
194	194	5	4	5	4	3	5	4	5	4	4	5	5	4	4	4	5	5	4	4	5	5	5	3	4
194	394	1	4	5	4	4	4	3	5	4	4	5	5	5	3	4	3	4	4	3	4	4	4	4	4
194	394	2	5	4	5	3	4	2	4	4	4	5	4	4	4	4	4	5	4	4	4	3	4	5	4
194	394	3	4	4	4	3	5	3	4	4	4	5	5	3	4	3	4	5	5	5	4	4	5	5	3
194	394	4	4	4	3	5	5	4	4	4	4	4	4	5	4	4	4	5	3	3	4	4	4	4	4
194	394	5	5	5	4	4	4	3	5	4	4	4	4	4	5	5	4	4	4	4	4	4	5	4	5
195	195	1	3	3	1	3	1	3	1	3	1	1	1	2	2	3	1	2	2	3	2	1	3	3	3
195	195	2	3	2	3	1	2	1	3	2	1	2	1	3	3	4	3	2	1	1	3	2	3	3	2
195	195	3	3	3	2	2	3	2	3	1	1	3	2	2	2	1	1	2	1	3	3	3	3	1	1
195	195	4	3	2	3	3	2	2	3	3	3	3	4	1	4	3	2	2	3	3	2	3	1	3	3
195	195	5	3	3	2	4	2	2	3	3	3	1	3	3	3	3	2	3	1	3	1	1	3	2	2
195	395	1	4	4	3	3	4	2	4	3	4	1	2	3	2	2	3	4	2	3	3	1	3	3	3
195	395	2	3	3	3	1	3	2	3	3	3	3	2	3	3	3	1	3	3	4	3	3	3	3	3
195	395	3	4	3	2	4	3	3	3	2	1	3	1	4	3	3	2	3	4	2	2	2	3	3	3
195	395	4	4	2	2	1	3	3	2	3	3	1	3	3	2	4	3	2	3	3	3	3	3	4	3
195	395	5	1	2	1	3	3	1	3	4	3	2	2	3	4	3	3	4	3	1	2	3	2	3	3
196	196	1	2	3	2	2	2	1	2	1	1	1	1	2	1	2	1	3	3	3	1	3	3	2	2
196	196	2	3	2	2	1	1	2	2	3	2	1	1	3	2	2	2	1	2	3	1	1	3	3	1
196	196	3	3	2	2	2	2	2	2	2	2	1	2	1	3	2	2	2	3	1	4	3	3	2	1
196	196	4	2	3	3	2	3	1	4	3	2	2	2	1	1	3	1	2	2	1	2	3	2	2	1
196	196	5	2	2	2	2	2	2	2	2	1	1	2	3	2	1	3	3	1	2	2	1	2	2	2
196	396	1	3	3	3	2	3	3	3	3	3	2	3	3	3	3	2	2	3	3	1	2	3	3	1
196	396	2	3	2	3	3	2	1	2	1	2	2	3	3	3	3	1	4	1	2	3	2	3	3	2
196	396	3	3	2	3	3	4	2	4	2	2	2	2	3	3	3	2	3	3	3	2	3	3	3	1
196	396	4	4	3	1	3	2	1	1	3	3	2	3	3	3	2	2	4	2	2	3	3	3	3	3
196	396	5	3	2	2	2	2	2	3	2	2	1	3	3	3	4	2	3	1	2	3	1	3	4	3
197	197	1	5	4	3	4	4	3	5	5	3	5	5	5	4	4	3	5	3	3	4	3	4	5	4
197	197	2	4	5	4	4	5	3	4	4	4	4	5	4	3	4	3	5	5	4	3	4	5	5	4
197	197	3	5	5	4	3	4	4	4	4	4	3	4	4	4	4	4	4	4	4	5	4	5	5	5
197	197	4	4	4	4	5	4	3	4	4	4	4	3	5	4	4	4	5	4	5	4	4	5	4	4
197	197	5	5	5	4	4	4	4	4	3	5	4	4	5	4	4	3	5	3	4	4	4	5	4	4
197	397	1	3	4	1	3	4	2	5	4	4	3	4	5	3	5	3	4	3	3	4	4	4	4	3
197	397	2	4	4	3	4	5	3	3	3	3	4	3	4	3	5	3	4	4	3	5	3	3	4	3
197	397	3	4	3	4	3	3	3	3	3	4	3	4	4	5	4	4	4	3	4	4	4	3	4	1
197	397	4	5	4	3	3	3	3	4	3	4	2	3	4	4	4	4	4	4	4	4	3	4	4	4
197	397	5	2	3	4	4	1	3	4	4	3	4	3	4	4	3	4	4	3	5	4	5	4	4	4
198	198	1	4	4	4	3	5	4	4	3	5	4	5	5	5	4	4	4	4	4	4	5	5	4	4
198	198	2	5	4	5	4	5	4	5	5	4	5	4	5	4	5	5	5	4	4	5	4	5	5	4
198	198	3	4	4	5	4	5	4	4	4	5	3	5	5	4	5	4	4	4	4	5	5	5	3	4
198	198	4	5	5	4	4	4	3	5	4	5	5	5	4	4	4	4	5	5	5	4	4	5	5	4
198	198	5	5	5	5	4	4	3	5	4	5	3	4	4	5	4	4	5	5	5	4	5	5	4	4
198	398	1	4	5	3	4	5	4	5	4	5	4	4	4	5	4	4	5	4	4	5	5	5	5	5
198	398	2	4	5	5	5	5	4	4	5	4	3	5	5	4	5	4	5	5	5	5	4	5	5	5
198	398	3	5	4	5	4	5	4	3	5	5	4	5	5	5	5	3	5	5	4	5	4	5	5	4
198	398	4	4	5	5	4	4	4	5	5	4	3	5	5	4	4	5	5	4	4	5	5	5	5	5
198	398	5	5	5	4	4	5	4	4	3	5	5	4	5	4	5	5	5	4	5	5	5	5	5	4
199	199	1	2	3	3	2	3	2	3	2	4	1	1	3	3	3	2	4	3	2	3	3	1	3	1
199	199	2	3	2	3	1	3	1	1	1	2	2	2	4	4	1	3	2	1	3	3	2	3	4	2
199	199	3	1	3	1	3	3	1	3	2	1	1	2	4	3	4	2	1	1	2	3	4	2	3	3
199	199	4	3	1	3	1	2	1	3	3	2	3	3	3	1	3	3	3	2	2	1	3	3	4	2
199	199	5	3	2	2	2	2	2	3	3	2	1	3	2	2	3	1	3	1	2	2	4	3	3	3
199	399	1	1	3	3	3	2	1	3	3	2	3	3	4	1	2	3	2	1	3	3	3	2	1	2
199	399	2	3	3	3	2	2	2	3	3	1	1	3	3	3	2	3	1	2	3	3	2	3	3	3
199	399	3	2	3	3	1	2	1	3	2	4	1	3	4	2	3	2	3	1	2	2	2	2	4	1
199	399	4	3	2	2	1	2	2	3	3	1	1	3	3	3	2	2	4	2	3	3	3	3	2	2
199	399	5	3	2	2	2	3	1	2	1	1	2	2	2	2	3	3	3	2	3	2	3	2	4	1
200	200	1	4	3	2	4	3	3	3	3	4	4	4	4	4	3	3	4	3	2	4	4	3	4	3
200	200	2	4	4	4	4	3	2	4	3	3	3	3	4	3	3	2	3	4	3	4	4	4	4	4
200	200	3	4	5	4	3	3	3	4	4	4	3	3	4	4	4	3	3	3	4	4	3	3	4	3
200	200	4	3	4	4	3	4	3	3	4	3	4	3	4	3	3	3	4	2	3	4	4	4	2	4
200	200	5	3	3	4	4	4	3	4	4	4	3	3	4	4	3	4	3	3	3	4	4	3	4	3
200	400	1	4	4	4	5	4	2	4	3	3	3	4	5	4	3	4	4	3	4	4	4	4	4	2
200	400	2	3	3	4	4	4	2	4	3	2	3	4	5	4	5	4	3	3	3	4	3	4	4	4
200	400	3	4	4	3	3	4	3	5	3	4	4	4	4	3	3	4	3	4	4	3	4	4	4	4
200	400	4	3	4	5	3	3	3	4	4	4	3	4	4	4	5	4	5	4	3	5	3	4	4	4
200	400	5	4	5	4	3	4	2	4	4	4	3	4	5	3	4	3	3	4	4	3	4	5	5	3
